-16.8232002970771,0.0636539103761003,-0.109658875398097,0.527682358197602,0.066233443040131,-0.0126691746045041,0.0657644103114404,-0.116572610518653,-0.0394546574226692,-0.104185769075554,-0.0525509865627739,0.174335714858986,-0.0946932935929571,0.246245866175465,-0.129416467220054,0.0374033060905456,0.186744969773917,0.00656530926477256,-0.124164190745087,0.00575631031511098,0.166970453517165,0.161321095233026,0.0486551029351903,-0.0664192542708006,0.0487259439388797,-0.0334278986232114,-0.0163860179259394,0.0382063759849573,0.0555372119206431,0.104103172070631,-0.0246192329799929,0.0438720478197963,-0.0167462770652021,0.0921519776921131,-0.0605740275494101,-0.121090650502554,0.0830647842352562,-0.163806393484815,0.322874848315378,-0.0455283779756608,0.0899353206309579,-0.0616708932898863,0.0252628241667943,-0.0528969802587623,0.0595008815015927,0.0108507348070428,-0.044827405828128,0.0673394349379129,-0.0243307781220607,0.031299953655409,0.02448114400877,-0.0732835363935182,-0.00314797932456059,0.0941725128677816,-0.043868429950418,0.0126484091145701,0.0959016716422919,0.00391581483420661,0.0465130668396841,0.0408757274267381,0.0565337293943996,-0.0356933729411023,0.0428731544009168,-0.0142839228039326,0.0202180421054414,-0.0318532999102157,-0.0267823777071666,0.0508345828399312,-0.0265012954385497,0.0563739817796371,-0.0321631026523934,0.0554373284064409,0.0198467245694631,0.389150092708969,0.0317781842384258,0.0411306785106966,-0.032383004761667,0.0135913781892106,0.0292642291679823,-0.0385691532032741,0.0791353290813354,0.0322299303029921,-0.0979194230953841,-0.0406478593000857,0.0256869838091918,-0.0191529622412227,0.0287656468345127,0.00346970608455742,0.0688988091160884,0.100421948416954,-0.17119828374302,0.103360469304856,-0.064451316925237,-0.049570559161824,0.0425200190330791,0.00520574426838523,-0.109367461931724,0.0521098241155675,0.0530607478591003,-0.0141299708020625,0.0648539671894194,-0.0328397042068675,0.114988303881631,-0.0261900198389599,0.120975766728688,0.0505576115353232,0.0197741106599991,0.0518266976571566,-0.0140727521171052,0.141539453985575,-0.0241490368331157,0.100349752467851,-0.114048066675812,-0.0439474587965964,0.00400243599682344,-0.0401234388702955,-0.0236485353361225,-0.0166829666413537,-0.025981477068967,-0.0823617198138103,0.203166434755564,-0.12905582781365,0.125511816980581,-0.0252179645993625,-0.0661164407901225,-0.0646199797055846,0.343191195602017,0.0939002265308885,-0.0190330945903337,0.208127943585987,-0.340561859872804,-0.258908047103047,-0.172275760908523,0.0574144161597476,-0.0591740940546561,-0.0553189081950062,0.200920397593072,0.0476861942357116,-0.0745488739409075,-0.030182056497597,0.272507299518514,-0.231699510972347,0.172045510121586,-0.10419476800767,0.0336601476807038,0.114611828583449,0.217463922360371,-0.0291080474216919,-0.0963151599205682,0.237626129783463,-0.176236180299293,0.195858667434109,-0.114155357177029,0.00634461590050987,-0.0626155824068639,0.0446371663545864,-0.0940311751141244,0.0703065433690857,0.133687129282989,-0.126043883484452,0.190089375795225,-0.212880044826162,0.190183282688796,-0.0581426966133224,0.0883902117299498,-0.159186619930627,-0.0303720752196168,0.0296159199149474,-0.0118392558021647,-0.0352343940067723,-0.146779494571319,0.0402674292168422,0.00640968826341342,0.0871366148894515,-0.117494095918214,0.106119321535729,-0.348223448244473,0.0256930517530445,0.117613960237203,-0.240418172470702,0.297277131356349,-0.206588352596515,0.056370195916814,-0.156054188612003,0.0631951492053262,-0.147788739748567,0.073176864592054,0.0222934907388178,-0.0636770030770022,0.202056697768971,-0.117484790060649,0.342173583268772,-0.12050122682798,0.131890935490412,-0.198290908570094,0.117365722477764,0.0595349345054609,0.0391135723149687,0.0892914648232279,-0.202240797390732,0.176273892998077,-0.0238209224437796,0.0531299497058139,0.0103128944519999,-0.175708651477226,-0.0124581472917384,-0.0146082428576036,0.0810241280676997,-0.0678454999414583,0.202187952234518,-0.140035739450832,0.0930311146461395,-0.0934540433294666,0.094558530061714,-0.0616958364708673,0.123308877074617,-0.0169665769220977,-0.103005450703371,0.305802003998456,-0.244246785501054,0.104008336804286,-0.120541931905484,0.137154098926734,-0.190287912134232,-0.000436427593830873,0.138524043695145,-0.0537695254952229,-0.135094966930936,0.0268692581642337,0.12888357964079,-0.150697888172689,0.268098260192727,-0.109455605946273,0.135426857661003,-0.0747439765845311,0.0460975245574669,0.179256761979834,0.017800169764337,0.0274613805391096,-0.0440599066023449,0.0787966045508637,-0.118611527220329,0.115874780599562,-0.0831042055752921,0.0249444696751967,0.033908672303535,-0.0619037061087794,0.00617782468864175,0.0870632569360855,0.0601984113522013,-0.0266329786815722,-0.0140516166286726,-0.0549140175960107,0.0783580867978954,0.0234057732026291,-0.0889789758916852,0.0215159575479984,-0.0969410292797437,0.220100321775709,0.0565391045594862,-0.0159254573868482,-0.173869212515843,0.0830347215762618,0.0405762582482019,0.0500288863423137,0.0288058077089568,-0.0967704568056073,-0.24574959696953,0.117351133780063,-0.178885189012531,-0.0483071633593846,0.0155587999016077,-0.11157259289716,-0.0264382647675813,0.183003072268248,-0.118969386982511,0.272496088734019,-0.291855935490432,-0.512276307609561,0.0767579400832916,0.153269238721125,-0.134683958790166,0.313517785278272,-0.193805707308679,0.280279581550064,0.538783873332275,-0.161116420106239,-0.100376198418272,-0.576168481074151,0.304484133194041,-0.301837892280259,0.174917718143798,-0.00851030795122313,0.454155512545541,0.149332748706183,-0.30407154042711,-0.0449573245801338,-0.75019984170222,0.195893986721617,-0.131979377936356,0.729230646213993,0.00165800808038679,0.982421888840782,-0.0394347766187518,-0.270893609933503,1.33559509395298,-0.940505570966572,0.88308148327226,-0.401015352313756,0.820862595521892,-0.080355643105623,1.15960174787083,0.454514864283103,-0.377089722636809,-0.643422084275001,1.74667946558211,-0.196512376922283,-1.55647413776867,0.983528665480224,-1.46636616919307,0.906506903433673,-2.65073713648923,0.48315600098281,-0.312629710595592,-0.325701073654406,-0.161477609510383,-0.547529480558582,1.48301864741093,-2.17079833451196,1.12987749860167,-1.22528638749029,0.184766720802087,-2.17819806054228,0.327363867522178,0.213299857950626,-1.49559096088207,1.65915347589663,-2.45991594370008,1.58911575174744,-1.73004604228023,0.155598599998292,-2.28686827782605,0.96953368106472,-0.485890021942471,-3.28272512839428,1.98429303499366,-4.32215415467049,1.03797248662893,-3.98989597275586,2.21548453352141,-2.45587399498924,0.451230751144504,3.32480320609188,0.864458693933824,-0.530198200773799,-3.79860750902143,5.79715011809948,-4.95806460105503,1.10462647840013,-2.36537769450429,3.51944702831223,0.741548648203497,3.19072366258416,3.04696913798241,-2.55727960180775,1.50262336071462,-1.83989761620518,4.09330127189028,-2.40720748258774,0.601508986567754,-1.64542032598295,3.8802199232822,1.8856717522995,-2.75969571168614,3.18047047742689,-2.36827591143957,-0.571153664436267,-0.055961204817605,0.375399965514313,-13.4558757634889,9.92844877131473,0.348676759088217,1.54961476478234,-0.504297304350417,-0.907785741751576,-0.951549088119721,-3.74383691441486,-0.618550071681887,-6.22834860761205,2.8491058986402,0.725941387194943,-8.95500873344761,-1.62566499662368,0.678902646313283,2.25051741053456,-2.72038933539513,-0.257294678207113,1.73927956830828,6.32153528953096,-2.85386561210201,6.40056175438204,-4.38243780802057,-4.24111528795964,-2.09732729328831,-2.89374569213071,-1.73970769590606,-1.86371976789983,-2.80648999161448,1.91648694322298,-0.851504952541426,-3.20349404987035,0.432805595469558,-4.3395032418136,-1.40476188264327,1.66744252109665,-5.04664311129938,1.4781361544001,-1.82155825393013,-6.27932700611593,5.44008211302256,0.296868787691582,-4.15677017318214,-0.56685861488747,-2.51412502421542,3.16241647782107,0.606653024912323,-5.04277632779809,1.53876702904424,3.65823858026321,3.88673845511569,-0.429321735418135,-1.12801145439459,1.33143848695857,1.11714692205588,-0.520856419230709,-5.56822329996844,0.805737574270054,-3.70904941345826,2.86210737957499,-4.55957735653865,-7.03016229127452,0.973285815851582,1.43703419480428,-3.30656009785024,-9.36078714697778,6.99985511441205,-5.36858402843958,0.166749750158265,-2.19954445158433,2.21703259226198,0.224291134610531,-11.6841550771848,5.52357009943628,9.0075512828718,-0.216609823365692,4.61077544005833,-1.09478905027769,-2.40771170999905,-9.94046176982031,-12.8895850677258,3.15174435141256,6.49730272057296,-3.02685154245765,8.06990142405026,-18.6878691520631,2.38928338118924,-5.05065640196037,4.93418376956963,1.40499795126316,-4.95301972781302,6.09957631042519,2.8927340962935,-6.3715102661651,-0.431609754717593,0.793813047193179,-6.52592780753903,-2.0702361674458,0.654323153405433,-2.1786764487717,0.324040474584037,-2.62036077885899,1.63356969720778,-13.2231793556483,8.72886875278322,2.89367433387364,-4.59595320138136,-6.26228784755912,9.54596285471441,0.257430209748265,-1.41119076740862,10.3473595700192,-17.8099854517132,-0.520767334968243,1.08596688284854,-30.5282400057101,2.95500047726158,1.78271821826381,2.1620733935028,-7.21728885113269,-10.3945263731766,-8.54902660132411,3.25879138265326,-9.65218734708039,9.25791601775092,3.83145602684068,-40.2734094052408,20.9298576765582,-31.4810369290259,1.78252166717767,-12.1939173730064,-26.7720376957423,26.474799625905,-58.5464094864081,26.474799625905,-26.7720376957423,-12.1939173730064,1.78252166717767,-31.4810369290259,20.9298576765582,-40.2734094052408,3.83145602684068,9.25791601775092,-9.65218734708039,3.25879138265326,-8.54902660132411,-10.3945263731766,-7.21728885113269,2.1620733935028,1.78271821826381,2.95500047726158,-30.5282400057101,1.08596688284854,-0.520767334968243,-17.8099854517132,10.3473595700192,-1.41119076740862,0.257430209748265,9.54596285471441,-6.26228784755912,-4.59595320138136,2.89367433387364,8.72886875278322,-13.2231793556483,1.63356969720778,-2.62036077885899,0.324040474584037,-2.1786764487717,0.654323153405433,-2.0702361674458,-6.52592780753903,0.793813047193179,-0.431609754717593,-6.3715102661651,2.8927340962935,6.09957631042519,-4.95301972781302,1.40499795126316,4.93418376956963,-5.05065640196037,2.38928338118924,-18.6878691520631,8.06990142405026,-3.02685154245765,6.49730272057296,3.15174435141256,-12.8895850677258,-9.94046176982031,-2.40771170999905,-1.09478905027769,4.61077544005833,-0.216609823365692,9.0075512828718,5.52357009943628,-11.6841550771848,0.224291134610531,2.21703259226198,-2.19954445158433,0.166749750158265,-5.36858402843958,6.99985511441205,-9.36078714697778,-3.30656009785024,1.43703419480428,0.973285815851582,-7.03016229127452,-4.55957735653865,2.86210737957499,-3.70904941345826,0.805737574270054,-5.56822329996844,-0.520856419230709,1.11714692205588,1.33143848695857,-1.12801145439459,-0.429321735418135,3.88673845511569,3.65823858026321,1.53876702904424,-5.04277632779809,0.606653024912323,3.16241647782107,-2.51412502421542,-0.56685861488747,-4.15677017318214,0.296868787691582,5.44008211302256,-6.27932700611593,-1.82155825393013,1.4781361544001,-5.04664311129938,1.66744252109665,-1.40476188264327,-4.3395032418136,0.432805595469558,-3.20349404987035,-0.851504952541426,1.91648694322298,-2.80648999161448,-1.86371976789983,-1.73970769590606,-2.89374569213071,-2.09732729328831,-4.24111528795964,-4.38243780802057,6.40056175438204,-2.85386561210201,6.32153528953096,1.73927956830828,-0.257294678207113,-2.72038933539513,2.25051741053456,0.678902646313283,-1.62566499662368,-8.95500873344761,0.725941387194943,2.8491058986402,-6.22834860761205,-0.618550071681887,-3.74383691441486,-0.951549088119721,-0.907785741751576,-0.504297304350417,1.54961476478234,0.348676759088217,9.92844877131473,-13.4558757634889,0.375399965514313,-0.055961204817605,-0.571153664436267,-2.36827591143957,3.18047047742689,-2.75969571168614,1.8856717522995,3.8802199232822,-1.64542032598295,0.601508986567754,-2.40720748258774,4.09330127189028,-1.83989761620518,1.50262336071462,-2.55727960180775,3.04696913798241,3.19072366258416,0.741548648203497,3.51944702831223,-2.36537769450429,1.10462647840013,-4.95806460105503,5.79715011809948,-3.79860750902143,-0.530198200773799,0.864458693933824,3.32480320609188,0.451230751144504,-2.45587399498924,2.21548453352141,-3.98989597275586,1.03797248662893,-4.32215415467049,1.98429303499366,-3.28272512839428,-0.485890021942471,0.96953368106472,-2.28686827782605,0.155598599998292,-1.73004604228023,1.58911575174744,-2.45991594370008,1.65915347589663,-1.49559096088207,0.213299857950626,0.327363867522178,-2.17819806054228,0.184766720802087,-1.22528638749029,1.12987749860167,-2.17079833451196,1.48301864741093,-0.547529480558582,-0.161477609510383,-0.325701073654406,-0.312629710595592,0.48315600098281,-2.65073713648923,0.906506903433673,-1.46636616919307,0.983528665480224,-1.55647413776867,-0.196512376922283,1.74667946558211,-0.643422084275001,-0.377089722636809,0.454514864283103,1.15960174787083,-0.080355643105623,0.820862595521892,-0.401015352313756,0.88308148327226,-0.940505570966572,1.33559509395298,-0.270893609933503,-0.0394347766187518,0.982421888840782,0.00165800808038679,0.729230646213993,-0.131979377936356,0.195893986721617,-0.75019984170222,-0.0449573245801338,-0.30407154042711,0.149332748706183,0.454155512545541,-0.00851030795122313,0.174917718143798,-0.301837892280259,0.304484133194041,-0.576168481074151,-0.100376198418272,-0.161116420106239,0.538783873332275,0.280279581550064,-0.193805707308679,0.313517785278272,-0.134683958790166,0.153269238721125,0.0767579400832916,-0.512276307609561,-0.291855935490432,0.272496088734019,-0.118969386982511,0.183003072268248,-0.0264382647675813,-0.11157259289716,0.0155587999016077,-0.0483071633593846,-0.178885189012531,0.117351133780063,-0.24574959696953,-0.0967704568056073,0.0288058077089568,0.0500288863423137,0.0405762582482019,0.0830347215762618,-0.173869212515843,-0.0159254573868482,0.0565391045594862,0.220100321775709,-0.0969410292797437,0.0215159575479984,-0.0889789758916852,0.0234057732026291,0.0783580867978954,-0.0549140175960107,-0.0140516166286726,-0.0266329786815722,0.0601984113522013,0.0870632569360855,0.00617782468864175,-0.0619037061087794,0.033908672303535,0.0249444696751967,-0.0831042055752921,0.115874780599562,-0.118611527220329,0.0787966045508637,-0.0440599066023449,0.0274613805391096,0.017800169764337,0.179256761979834,0.0460975245574669,-0.0747439765845311,0.135426857661003,-0.109455605946273,0.268098260192727,-0.150697888172689,0.12888357964079,0.0268692581642337,-0.135094966930936,-0.0537695254952229,0.138524043695145,-0.000436427593830873,-0.190287912134232,0.137154098926734,-0.120541931905484,0.104008336804286,-0.244246785501054,0.305802003998456,-0.103005450703371,-0.0169665769220977,0.123308877074617,-0.0616958364708673,0.094558530061714,-0.0934540433294666,0.0930311146461395,-0.140035739450832,0.202187952234518,-0.0678454999414583,0.0810241280676997,-0.0146082428576036,-0.0124581472917384,-0.175708651477226,0.0103128944519999,0.0531299497058139,-0.0238209224437796,0.176273892998077,-0.202240797390732,0.0892914648232279,0.0391135723149687,0.0595349345054609,0.117365722477764,-0.198290908570094,0.131890935490412,-0.12050122682798,0.342173583268772,-0.117484790060649,0.202056697768971,-0.0636770030770022,0.0222934907388178,0.073176864592054,-0.147788739748567,0.0631951492053262,-0.156054188612003,0.056370195916814,-0.206588352596515,0.297277131356349,-0.240418172470702,0.117613960237203,0.0256930517530445,-0.348223448244473,0.106119321535729,-0.117494095918214,0.0871366148894515,0.00640968826341342,0.0402674292168422,-0.146779494571319,-0.0352343940067723,-0.0118392558021647,0.0296159199149474,-0.0303720752196168,-0.159186619930627,0.0883902117299498,-0.0581426966133224,0.190183282688796,-0.212880044826162,0.190089375795225,-0.126043883484452,0.133687129282989,0.0703065433690857,-0.0940311751141244,0.0446371663545864,-0.0626155824068639,0.00634461590050987,-0.114155357177029,0.195858667434109,-0.176236180299293,0.237626129783463,-0.0963151599205682,-0.0291080474216919,0.217463922360371,0.114611828583449,0.0336601476807038,-0.10419476800767,0.172045510121586,-0.231699510972347,0.272507299518514,-0.030182056497597,-0.0745488739409075,0.0476861942357116,0.200920397593072,-0.0553189081950062,-0.0591740940546561,0.0574144161597476,-0.172275760908523,-0.258908047103047,-0.340561859872804,0.208127943585987,-0.0190330945903337,0.0939002265308885,0.343191195602017,-0.0646199797055846,-0.0661164407901225,-0.0252179645993625,0.125511816980581,-0.12905582781365,0.203166434755564,-0.0823617198138103,-0.025981477068967,-0.0166829666413537,-0.0236485353361225,-0.0401234388702955,0.00400243599682344,-0.0439474587965964,-0.114048066675812,0.100349752467851,-0.0241490368331157,0.141539453985575,-0.0140727521171052,0.0518266976571566,0.0197741106599991,0.0505576115353232,0.120975766728688,-0.0261900198389599,0.114988303881631,-0.0328397042068675,0.0648539671894194,-0.0141299708020625,0.0530607478591003,0.0521098241155675,-0.109367461931724,0.00520574426838523,0.0425200190330791,-0.049570559161824,-0.064451316925237,0.103360469304856,-0.17119828374302,0.100421948416954,0.0688988091160884,0.00346970608455742,0.0287656468345127,-0.0191529622412227,0.0256869838091918,-0.0406478593000857,-0.0979194230953841,0.0322299303029921,0.0791353290813354,-0.0385691532032741,0.0292642291679823,0.0135913781892106,-0.032383004761667,0.0411306785106966,0.0317781842384258,0.389150092708969,0.0198467245694631,0.0554373284064409,-0.0321631026523934,0.0563739817796371,-0.0265012954385497,0.0508345828399312,-0.0267823777071666,-0.0318532999102157,0.0202180421054414,-0.0142839228039326,0.0428731544009168,-0.0356933729411023,0.0565337293943996,0.0408757274267381,0.0465130668396841,0.00391581483420661,0.0959016716422919,0.0126484091145701,-0.043868429950418,0.0941725128677816,-0.00314797932456059,-0.0732835363935182,0.02448114400877,0.031299953655409,-0.0243307781220607,0.0673394349379129,-0.044827405828128,0.0108507348070428,0.0595008815015927,-0.0528969802587623,0.0252628241667943,-0.0616708932898863,0.0899353206309579,-0.0455283779756608,0.322874848315378,-0.163806393484815,0.0830647842352562,-0.121090650502554,-0.0605740275494101,0.0921519776921131,-0.0167462770652021,0.0438720478197963,-0.0246192329799929,0.104103172070631,0.0555372119206431,0.0382063759849573,-0.0163860179259394,-0.0334278986232114,0.0487259439388797,-0.0664192542708006,0.0486551029351903,0.161321095233026,0.166970453517165,0.00575631031511098,-0.124164190745087,0.00656530926477256,0.186744969773917,0.0374033060905456,-0.129416467220054,0.246245866175465,-0.0946932935929571,0.174335714858986,-0.0525509865627739,-0.104185769075554,-0.0394546574226692,-0.116572610518653,0.0657644103114404,-0.0126691746045041,0.066233443040131,0.527682358197602,-0.109658875398097,0.0636539103761003
